,UserID,Condition,Value
20,5f3d18ef9b85490197cc41fb,DP Ph2 High Reward,3.9547948154376393
21,5f3d18ef9b85490197cc41fb,DP Ph2 Low Reward,3.0333465546589435
22,5f3d18ef9b85490197cc41fb,DP Ph3 High Reward,3.9547948154376393
23,5f3d18ef9b85490197cc41fb,DP Ph3 Low Reward,3.648051932832954
24,5f3d18ef9b85490197cc41fb,PHQ Score,0
25,5f3d18ef9b85490197cc41fb,PHQ Attention Check,1
26,5f3d18ef9b85490197cc41fb,Memory Test RT,1316.9142105256255
27,5f3d18ef9b85490197cc41fb,Rewarded Category,Object
0,5eefd8d2fcd162168fd6697a,Age,31
1,5eefd8d2fcd162168fd6697a,Sex,SexFemale
2,5eefd8d2fcd162168fd6697a,Overall Match Accuracy,0.5208333333333334
3,5eefd8d2fcd162168fd6697a,Overall Match RT,1674.989473684132
4,5eefd8d2fcd162168fd6697a,CR Overall,0.8286479250334673
5,5eefd8d2fcd162168fd6697a,HR Overall,0.9397590361445783
6,5eefd8d2fcd162168fd6697a,FA Overall,0.1111111111111111
7,5eefd8d2fcd162168fd6697a,CR Overall High Reward,0.8098669623059866
8,5eefd8d2fcd162168fd6697a,CR Overall Low Reward,0.8378378378378378
9,5eefd8d2fcd162168fd6697a,CR Ph1 High Reward,0.7779720279720279
10,5eefd8d2fcd162168fd6697a,CR Ph1 Low Reward,0.8378378378378378
11,5eefd8d2fcd162168fd6697a,CR Ph2 High Reward,0.7318181818181819
12,5eefd8d2fcd162168fd6697a,CR Ph2 Low Reward,0.8378378378378378
13,5eefd8d2fcd162168fd6697a,CR Ph3 High Reward,0.9318181818181819
14,5eefd8d2fcd162168fd6697a,CR Ph3 Low Reward,0.8378378378378378
15,5eefd8d2fcd162168fd6697a,DP Overall,3.491314126939961
16,5eefd8d2fcd162168fd6697a,DP Overall High Reward,3.3619482020717313
17,5eefd8d2fcd162168fd6697a,DP Overall Low Reward,4.098059481192257
18,5eefd8d2fcd162168fd6697a,DP Ph1 High Reward,3.2057600164173556
19,5eefd8d2fcd162168fd6697a,DP Ph1 Low Reward,4.098059481192257
20,5eefd8d2fcd162168fd6697a,DP Ph2 High Reward,3.016956476892504
21,5eefd8d2fcd162168fd6697a,DP Ph2 Low Reward,4.098059481192257
22,5eefd8d2fcd162168fd6697a,DP Ph3 High Reward,4.689837681373805
23,5eefd8d2fcd162168fd6697a,DP Ph3 Low Reward,4.098059481192257
24,5eefd8d2fcd162168fd6697a,PHQ Score,1
25,5eefd8d2fcd162168fd6697a,PHQ Attention Check,1
26,5eefd8d2fcd162168fd6697a,Memory Test RT,1401.2878048783623
27,5eefd8d2fcd162168fd6697a,Rewarded Category,Object
0,5c3a4e759e794d000129a225,Age,34
1,5c3a4e759e794d000129a225,Sex,SexFemale
2,5c3a4e759e794d000129a225,Overall Match Accuracy,0.53125
3,5c3a4e759e794d000129a225,Overall Match RT,1661.414583336562
4,5c3a4e759e794d000129a225,CR Overall,0.43251916562667136
5,5c3a4e759e794d000129a225,HR Overall,0.5211267605633803
6,5c3a4e759e794d000129a225,FA Overall,0.08860759493670886
7,5c3a4e759e794d000129a225,CR Overall High Reward,0.4046332046332046
8,5c3a4e759e794d000129a225,CR Overall Low Reward,0.46031746031746035
9,5c3a4e759e794d000129a225,CR Ph1 High Reward,0.4189189189189189
10,5c3a4e759e794d000129a225,CR Ph1 Low Reward,0.40476190476190477
11,5c3a4e759e794d000129a225,CR Ph2 High Reward,0.3804573804573805
12,5c3a4e759e794d000129a225,CR Ph2 Low Reward,0.48809523809523814
13,5c3a4e759e794d000129a225,CR Ph3 High Reward,0.4189189189189189
14,5c3a4e759e794d000129a225,CR Ph3 Low Reward,0.47619047619047616
15,5c3a4e759e794d000129a225,DP Overall,2.073594617742232
16,5c3a4e759e794d000129a225,DP Overall High Reward,2.033131603826324
17,5c3a4e759e794d000129a225,DP Overall Low Reward,2.1202002637527415
18,5c3a4e759e794d000129a225,DP Ph1 High Reward,2.069059119112187
19,5c3a4e759e794d000129a225,DP Ph1 Low Reward,1.9800258838453113
20,5c3a4e759e794d000129a225,DP Ph2 High Reward,1.9720818998477554
