,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
0,6054b8917d12e50e58f01bed,Reward_Objects,Object,Ph1,High Reward,0.31149425287356325,2.105888872785786,0.7,458.95238095238096,1.1166188515827329,0.3448275862068966,0.03333333333333333
1,6054b8917d12e50e58f01bed,Reward_Objects,Animal,Ph1,Low Reward,0.1396843950905903,1.1921146763833164,0.8333333333333334,463.2962962962963,0.9869127815530842,0.2413793103448276,0.1016949152542373
2,6054b8917d12e50e58f01bed,Reward_Objects,Object,Ph2,High Reward,0.4,2.3375904842718476,0.9666666666666667,420.37931034482756,1.00090432030201,0.43333333333333335,0.03333333333333333
3,6054b8917d12e50e58f01bed,Reward_Objects,Animal,Ph2,Low Reward,0.1983050847457627,1.3951529846825814,0.9333333333333333,415.3666666666667,0.8981767401961245,0.3,0.1016949152542373
0,57160a57cd6ea20011dae249,Reward_Animals,Animal,Ph1,High Reward,0.4833333333333333,2.1164764362197306,0.9,442.1206896592831,0.4692345342727975,0.6,0.11666666666666667
1,57160a57cd6ea20011dae249,Reward_Animals,Object,Ph1,Low Reward,0.75,3.582286824329569,0.9333333333333333,439.2137931009819,0.7000659716516698,0.7666666666666667,0.016666666666666666
2,57160a57cd6ea20011dae249,Reward_Animals,Animal,Ph2,High Reward,0.5499999999999999,2.2940251427384903,0.9666666666666667,426.7896551757023,0.3805444361929686,0.6666666666666666,0.11666666666666667
3,57160a57cd6ea20011dae249,Reward_Animals,Object,Ph2,Low Reward,0.9833333333333333,5.459544777719007,1.0,420.07333333094914,-0.09915131992792836,1.0,0.016666666666666666
0,5c65d6f650b03c00012bae82,Reward_Objects,Object,Ph1,High Reward,0.34689265536723163,1.6384683925490533,0.9,447.1896551806351,0.40371869806349026,0.5333333333333333,0.1864406779661017
1,5c65d6f650b03c00012bae82,Reward_Objects,Animal,Ph1,Low Reward,0.5166666666666667,2.073636821012747,0.8333333333333334,457.1192307839027,-0.026711770342781327,0.7666666666666667,0.25
2,5c65d6f650b03c00012bae82,Reward_Objects,Object,Ph2,High Reward,0.48022598870056493,1.9927441459935737,0.9,409.13214285884584,0.23018091536932608,0.6666666666666666,0.1864406779661017
3,5c65d6f650b03c00012bae82,Reward_Objects,Animal,Ph2,Low Reward,0.55,2.187491780545403,1.0,414.44666666984557,-0.0835657416884163,0.8,0.25
0,5b6cd747a1fda800015ff9ba,Reward_Objects,Object,Ph1,High Reward,0.6333333333333333,2.577751702993377,0.9666666666666667,419.216666662693,-0.3293129211672563,0.9,0.26666666666666666
1,5b6cd747a1fda800015ff9ba,Reward_Objects,Animal,Ph1,Low Reward,0.38333333333333336,1.6903473779376015,0.9333333333333333,436.88275861945647,-0.2155877263108732,0.7666666666666667,0.38333333333333336
