,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
2,5f3c293998ced0a3abe96f8d,Reward_Animals,Animal,Ph2,High Reward,0.5833333333333334,2.300232378117404,0.75,2427.5187499998137,-0.07277625757867978,0.8125,0.22916666666666666
3,5f3c293998ced0a3abe96f8d,Reward_Animals,Object,Ph2,Low Reward,0.2708333333333333,1.9132039170522817,0.625,2418.900000001304,1.1102204036184573,0.3125,0.041666666666666664
4,5f3c293998ced0a3abe96f8d,Reward_Animals,Animal,Ph3,High Reward,0.7083333333333334,2.9590360600708343,0.625,1961.0687499996275,-0.39626325024551495,0.9375,0.22916666666666666
5,5f3c293998ced0a3abe96f8d,Reward_Animals,Object,Ph3,Low Reward,0.6458333333333334,2.9015206366194537,0.5625,1756.4312499994412,0.6214439925037878,0.6875,0.041666666666666664
0,5ce0915efd65950019a59a93,Reward_Animals,Animal,Ph1,High Reward,0.2928039702233251,1.402131481965633,0.4375,1542.9875000081956,0.08355665349096142,0.6153846153846154,0.3225806451612903
1,5ce0915efd65950019a59a93,Reward_Animals,Object,Ph1,Low Reward,0.0222222222222222,0.41241745078914993,0.5,1139.2733333349229,0.8031654536796506,0.2222222222222222,0.2
2,5ce0915efd65950019a59a93,Reward_Animals,Animal,Ph2,High Reward,0.052419354838709686,0.5645103099309441,0.3125,1156.6625000052154,0.3895669515337457,0.375,0.3225806451612903
3,5ce0915efd65950019a59a93,Reward_Animals,Object,Ph2,Low Reward,0.16363636363636364,1.0980436601522614,0.4375,1174.6312499977648,0.5951884645449794,0.36363636363636365,0.2
4,5ce0915efd65950019a59a93,Reward_Animals,Animal,Ph3,High Reward,0.6059907834101383,2.599296239355434,0.5625,1188.918749999255,-0.5023696267912033,0.9285714285714286,0.3225806451612903
5,5ce0915efd65950019a59a93,Reward_Animals,Object,Ph3,Low Reward,0.6888888888888889,2.7384509005590463,0.5625,1180.4499999955297,-0.18950955763721772,0.8888888888888888,0.2
0,60892da64f56cf798c282737,Reward_Animals,Animal,Ph1,High Reward,0.2701863354037267,1.6581550852998796,0.6875,1538.7062499970198,0.8629218703695879,0.35714285714285715,0.08695652173913043
1,60892da64f56cf798c282737,Reward_Animals,Object,Ph1,Low Reward,0.41304347826086957,2.0308404757565977,0.3125,1409.925000026822,0.6798686919693031,0.5,0.08695652173913043
2,60892da64f56cf798c282737,Reward_Animals,Animal,Ph2,High Reward,0.22073578595317728,1.5144459003955975,0.5625,1710.1562499850988,0.9310698036559808,0.3076923076923077,0.08695652173913043
3,60892da64f56cf798c282737,Reward_Animals,Object,Ph2,Low Reward,0.47554347826086957,2.188429511562631,0.625,1492.0687499791384,0.6012133496642178,0.5625,0.08695652173913043
