,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
123,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,907.4150000233203,Object,1.0,Rec_Memory,img,,
124,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1079.0750000160187,Object,1.0,Rec_Memory,img,,
125,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1103.9299999829382,Animal,1.0,Rec_Memory,img,,
126,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1201.7449999693781,Animal,1.0,Rec_Memory,img,,
127,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,839.6000000066124,Object,1.0,Rec_Memory,img,,
128,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,0.0,1219.2250000080094,Animal,0.0,Rec_Memory,img,,
129,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,926.5899999882095,Animal,1.0,Rec_Memory,img,,
130,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,817.5949999713339,Object,1.0,Rec_Memory,img,,
131,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,826.4750000089407,Animal,1.0,Rec_Memory,img,,
132,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,933.2849999773316,Animal,1.0,Rec_Memory,img,,
133,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,4.0,1623.6749999807216,Animal,1.0,Rec_Memory,img,,
134,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,858.4499999997206,Animal,1.0,Rec_Memory,img,,
135,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1079.8899999936111,Object,1.0,Rec_Memory,img,,
136,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1183.759999985341,Object,1.0,Rec_Memory,img,,
137,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,4.0,1812.9299999563955,Animal,1.0,Rec_Memory,img,,
138,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1033.6099999840371,Animal,1.0,Rec_Memory,img,,
139,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1316.7450000182725,Object,1.0,Rec_Memory,img,,
140,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,713.0950000137091,Object,1.0,Rec_Memory,img,,
141,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,973.4000000171363,Object,1.0,Rec_Memory,img,,
142,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,0.0,1612.215000030119,Object,0.0,Rec_Memory,img,,
143,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,972.2499999916181,Object,1.0,Rec_Memory,img,,
144,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1105.455000011716,Object,1.0,Rec_Memory,img,,
145,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,0.0,786.3399999914691,Object,0.0,Rec_Memory,img,,
146,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1598.130000056699,Animal,1.0,Rec_Memory,img,,
147,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1507.709999976214,Object,1.0,Rec_Memory,img,,
148,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,4.0,1582.3250000248663,Object,1.0,Rec_Memory,img,,
149,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,1335.430000035558,Animal,1.0,Rec_Memory,img,,
150,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1069.9299999978393,Object,1.0,Rec_Memory,img,,
151,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,754.9599999911152,Animal,1.0,Rec_Memory,img,,
152,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1322.3950000246987,Object,1.0,Rec_Memory,img,,
153,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,827.6850000256673,Object,1.0,Rec_Memory,img,,
154,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,971.0249999770895,Animal,1.0,Rec_Memory,img,,
155,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,997.1500000101514,Animal,1.0,Rec_Memory,img,,
156,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,0.0,1123.8550000125542,Animal,0.0,Rec_Memory,img,,
157,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1152.8699999907985,Object,1.0,Rec_Memory,img,,
158,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,868.3149999706075,Object,1.0,Rec_Memory,img,,
159,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,0.0,1357.045000011567,Animal,0.0,Rec_Memory,img,,
160,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,902.3499999893829,Animal,1.0,Rec_Memory,img,,
161,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1163.2099999696948,Object,1.0,Rec_Memory,img,,
162,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1405.960000003688,Object,1.0,Rec_Memory,img,,
163,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1191.274999990128,Object,1.0,Rec_Memory,img,,
164,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,0.0,1499.225000035949,Animal,0.0,Rec_Memory,img,,
165,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1513.024999992922,Object,1.0,Rec_Memory,img,,
166,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1382.1300000417978,Object,1.0,Rec_Memory,img,,
167,567f59e0d18c640011e7ac0b,Object,SexFemale,33,-1,None,new_img,5.0,858.9100000099279,Animal,1.0,Rec_Memory,img,,
168,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,722.0900000538677,Object,1.0,Rec_Memory,img,,
169,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1424.924999999348,Object,1.0,Rec_Memory,img,,
170,567f59e0d18c640011e7ac0b,Object,SexFemale,33,1,None,new_img,5.0,1224.770000029821,Object,1.0,Rec_Memory,img,,
