,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
1,61519eceaf231230643bf336,Reward_Animals,Object,Ph1,Low Reward,0.7873303167420814,3.2864113827703174,0.9666666666666667,433.8379310346048,0.2723251192877987,0.8461538461538461,0.058823529411764705
2,61519eceaf231230643bf336,Reward_Animals,Animal,Ph2,High Reward,0.512987012987013,2.0674424480862466,0.8333333333333334,442.54800000000745,-0.09352663058006871,0.7857142857142857,0.2727272727272727
3,61519eceaf231230643bf336,Reward_Animals,Object,Ph2,Low Reward,0.7189542483660131,3.015220885521812,0.7,447.60000000009313,0.40000839878770583,0.7777777777777778,0.058823529411764705
0,5e767c26e8230d1f2008f024,Reward_Animals,Animal,Ph1,High Reward,0.8157894736842105,3.998952611740261,0.9666666666666667,391.9800000000745,-0.7134564831868033,1.0,0.18421052631578946
1,5e767c26e8230d1f2008f024,Reward_Animals,Object,Ph1,Low Reward,0.5772058823529411,2.2801303902474412,1.0,397.7833333335817,0.08281213751826638,0.7647058823529411,0.1875
2,5e767c26e8230d1f2008f024,Reward_Animals,Animal,Ph2,High Reward,0.7046783625730993,2.7978028608109926,0.9333333333333333,387.01666666679085,-0.1606027205900578,0.8888888888888888,0.18421052631578946
3,5e767c26e8230d1f2008f024,Reward_Animals,Object,Ph2,Low Reward,0.5902777777777778,2.3233926440188855,0.8666666666666667,379.68148148170224,0.06121844261624443,0.7777777777777778,0.1875
0,610999781785d28c94cc0ce3,Reward_Objects,Object,Ph1,High Reward,0.8108552631578947,3.593270310034772,0.8333333333333334,420.85599999427797,0.42979194987955893,0.8421052631578947,0.03125
1,610999781785d28c94cc0ce3,Reward_Objects,Animal,Ph1,Low Reward,0.71,3.1160771950254085,0.9333333333333333,446.01724137519966,-0.5380981605280437,0.96,0.25
2,610999781785d28c94cc0ce3,Reward_Objects,Object,Ph2,High Reward,0.8973214285714286,4.116545869649934,0.9,443.99999996467875,0.19874903736806426,0.9285714285714286,0.03125
3,610999781785d28c94cc0ce3,Reward_Objects,Animal,Ph2,Low Reward,0.5394736842105263,2.1504379663344264,1.0,452.1799999992053,-0.06505331508210926,0.7894736842105263,0.25
0,614063897682ffe008db09f0,Reward_Objects,Object,Ph1,High Reward,0.3159183673469388,1.5357455912140754,0.9333333333333333,453.50344827591346,0.38848831118844823,0.52,0.20408163265306123
1,614063897682ffe008db09f0,Reward_Objects,Animal,Ph1,Low Reward,0.4968553459119497,2.056828063209332,1.0,446.1966666666791,0.2620919146292692,0.6666666666666666,0.16981132075471697
2,614063897682ffe008db09f0,Reward_Objects,Object,Ph2,High Reward,0.23591836734693877,1.3152767057061416,0.7666666666666667,437.02692307689443,0.48904971066920366,0.44,0.20408163265306123
3,614063897682ffe008db09f0,Reward_Objects,Animal,Ph2,Low Reward,0.33018867924528306,1.6177302272925693,0.8333333333333334,450.3814814813711,0.4774555642769979,0.5,0.16981132075471697
0,608ac99a4418e6fbfb2be790,Reward_Objects,Object,Ph1,High Reward,0.6882160392798691,3.023089260635517,0.9666666666666667,415.6600000000248,0.5533277139025436,0.7307692307692307,0.0425531914893617
1,608ac99a4418e6fbfb2be790,Reward_Objects,Animal,Ph1,Low Reward,0.5888888888888888,2.4169064147368067,0.9333333333333333,392.82666666675357,-0.34811991806965437,0.8888888888888888,0.3
2,608ac99a4418e6fbfb2be790,Reward_Objects,Object,Ph2,High Reward,0.6530989824236818,2.915325146664331,0.9666666666666667,407.5310344827715,0.6049301592648657,0.6956521739130435,0.0425531914893617
3,608ac99a4418e6fbfb2be790,Reward_Objects,Animal,Ph2,Low Reward,0.36666666666666664,1.6179572531260424,0.9666666666666667,424.006666666735,0.04683660670629172,0.6666666666666666,0.3
0,61432c4d120d522fec8a492f,Reward_Objects,Object,Ph1,High Reward,0.6986215538847118,2.7585725333103115,1.0,334.43333333333334,0.12012277230665425,0.8214285714285714,0.12280701754385964
1,61432c4d120d522fec8a492f,Reward_Objects,Animal,Ph1,Low Reward,0.6485714285714286,2.723928268468598,0.7666666666666667,375.68000000007453,-0.4411961427071534,0.9285714285714286,0.28
2,61432c4d120d522fec8a492f,Reward_Objects,Object,Ph2,High Reward,0.4697855750487329,2.0665037949387584,0.8333333333333334,403.4038461535596,0.4634246635335339,0.5925925925925926,0.12280701754385964
3,61432c4d120d522fec8a492f,Reward_Objects,Animal,Ph2,Low Reward,0.4866666666666667,1.9816186262011404,0.8666666666666667,410.37931034559836,-0.07253589180521408,0.7666666666666667,0.28
0,5afc4671bb36f900018ef1fe,Reward_Objects,Object,Ph1,High Reward,0.2666666666666666,1.3448714231944867,0.6,473.7894736842105,0.24656333521420157,0.5416666666666666,0.275
1,5afc4671bb36f900018ef1fe,Reward_Objects,Animal,Ph1,Low Reward,0.3095238095238096,1.4491724329963211,0.5666666666666667,490.29411764705884,0.03231047124744388,0.6428571428571429,0.3333333333333333
2,5afc4671bb36f900018ef1fe,Reward_Objects,Object,Ph2,High Reward,0.45227272727272727,1.8721791749619934,0.8666666666666667,484.0740740740741,-0.003412610270379368,0.7272727272727273,0.275
3,5afc4671bb36f900018ef1fe,Reward_Objects,Animal,Ph2,Low Reward,0.3137254901960785,1.4614304179681963,0.8,505.53846153846155,0.0266676777334518,0.6470588235294118,0.3333333333333333
0,616eb29a56bf18bd39834b77,Reward_Objects,Object,Ph1,High Reward,0.4360902255639098,1.9373140626675889,0.8666666666666667,384.3814814830268,0.4341845995444372,0.5789473684210527,0.14285714285714285
1,616eb29a56bf18bd39834b77,Reward_Objects,Animal,Ph1,Low Reward,0.7850678733031674,3.4086163928813455,0.9333333333333333,388.3133333340287,0.4199627734357179,0.8235294117647058,0.038461538461538464
2,616eb29a56bf18bd39834b77,Reward_Objects,Object,Ph2,High Reward,0.44537815126050423,1.96130879003683,0.9,406.2888888893304,0.4222813464688873,0.5882352941176471,0.14285714285714285
3,616eb29a56bf18bd39834b77,Reward_Objects,Animal,Ph2,Low Reward,0.7740384615384616,3.3632634548521034,0.9666666666666667,408.8551724131765,0.4408392397499153,0.8125,0.038461538461538464
0,614a1be7f1ad0e74e64b14e1,Reward_Objects,Object,Ph1,High Reward,0.9058441558441559,4.276501543673404,0.9666666666666667,388.2241379312914,0.2675948882102286,0.9285714285714286,0.022727272727272728
1,614a1be7f1ad0e74e64b14e1,Reward_Objects,Animal,Ph1,Low Reward,0.926829268292683,4.64590792207884,0.9,363.1068965525463,-0.4368858466144181,1.0,0.07317073170731707
2,614a1be7f1ad0e74e64b14e1,Reward_Objects,Object,Ph2,High Reward,0.8701298701298702,4.017882140254418,0.8666666666666667,380.617241379259,0.3792783886313298,0.8928571428571429,0.022727272727272728
3,614a1be7f1ad0e74e64b14e1,Reward_Objects,Animal,Ph2,Low Reward,0.7786811201445348,3.192358976502066,0.9666666666666667,383.2200000010431,0.2040836929697043,0.8518518518518519,0.07317073170731707
0,614832801e7e76fad68d95fb,Reward_Animals,Animal,Ph1,High Reward,0.6770833333333334,2.6518160019463832,0.9,449.22500000681197,0.02128430157394051,0.8333333333333334,0.15625
1,614832801e7e76fad68d95fb,Reward_Animals,Object,Ph1,Low Reward,0.8708074534161491,3.8321802309537443,0.9666666666666667,441.358620688833,-0.17202369159702025,0.9565217391304348,0.08571428571428572
2,614832801e7e76fad68d95fb,Reward_Animals,Animal,Ph2,High Reward,0.65625,2.570316244536345,0.7333333333333333,468.84999999900657,0.061421805115353056,0.8125,0.15625
3,614832801e7e76fad68d95fb,Reward_Animals,Object,Ph2,Low Reward,0.687012987012987,2.793081928170616,0.7,446.71739131471384,0.30988466427619304,0.7727272727272727,0.08571428571428572
0,615c17dac17d529070394f43,Reward_Objects,Object,Ph1,High Reward,0.85,3.7717437090063917,0.9666666666666667,385.9413793169219,-0.32104923206726,0.9666666666666667,0.11666666666666667
1,615c17dac17d529070394f43,Reward_Objects,Animal,Ph1,Low Reward,0.7666666666666667,3.0813615633194096,1.0,401.9533333619436,0.0853899744539075,0.8666666666666667,0.1
2,615c17dac17d529070394f43,Reward_Objects,Object,Ph2,High Reward,0.7833333333333333,3.167209410623692,0.9666666666666667,384.11034482100916,-0.04486769693160286,0.9,0.11666666666666667
3,615c17dac17d529070394f43,Reward_Objects,Animal,Ph2,Low Reward,0.9,4.4433731571589945,0.9333333333333333,385.94333333969115,-0.5223981542481202,1.0,0.1
0,5996ec910ed7ae0001991755,Reward_Objects,Object,Ph1,High Reward,0.8888888888888888,4.371725401758654,1.0,429.0,0.5528537625967456,0.8888888888888888,0.0
1,5996ec910ed7ae0001991755,Reward_Objects,Animal,Ph1,Low Reward,0.9615384615384616,5.024707197875017,0.9666666666666667,443.86206896551727,0.2787614177610671,0.9615384615384616,0.0
2,5996ec910ed7ae0001991755,Reward_Objects,Object,Ph2,High Reward,0.9629629629629629,5.045593271881294,0.9666666666666667,445.41379310344826,0.27009615638988216,0.9629629629629629,0.0
3,5996ec910ed7ae0001991755,Reward_Objects,Animal,Ph2,Low Reward,0.9545454545454546,4.930605817688124,0.9,449.0,0.3178631222279711,0.9545454545454546,0.0
0,6027ffc8f5361f64d504ae36,Reward_Objects,Object,Ph1,High Reward,0.6442307692307692,2.559715046838482,0.9333333333333333,445.82142857142856,-0.2070167314999392,0.875,0.23076923076923078
1,6027ffc8f5361f64d504ae36,Reward_Objects,Animal,Ph1,Low Reward,0.554945054945055,2.1993433965737306,1.0,449.93333333333334,-0.027661345183622565,0.7857142857142857,0.23076923076923078
2,6027ffc8f5361f64d504ae36,Reward_Objects,Object,Ph2,High Reward,0.43589743589743585,1.8363414309994444,0.9,430.9259259259259,0.152794309040336,0.6666666666666666,0.23076923076923078
3,6027ffc8f5361f64d504ae36,Reward_Objects,Animal,Ph2,Low Reward,0.3692307692307692,1.6540251430790542,0.8333333333333334,430.8076923076923,0.24148440712016486,0.6,0.23076923076923078
0,5dec001a0ddd072f2233da45,Reward_Animals,Animal,Ph1,High Reward,0.469172932330827,2.3167537564183274,0.7,491.48695652170676,0.7566038534538669,0.5263157894736842,0.05714285714285714
1,5dec001a0ddd072f2233da45,Reward_Animals,Object,Ph1,Low Reward,0.021337126600284473,0.4107215357453855,0.6666666666666666,488.05454545442694,0.8427422499736152,0.21052631578947367,0.1891891891891892
2,5dec001a0ddd072f2233da45,Reward_Animals,Animal,Ph2,High Reward,0.5142857142857142,2.431173999421824,0.5,500.2705882352722,0.6996035747454348,0.5714285714285714,0.05714285714285714
3,5dec001a0ddd072f2233da45,Reward_Animals,Object,Ph2,Low Reward,-0.0016891891891891997,-0.11664634054295159,0.6333333333333333,500.2052631581104,0.884017339302903,0.1875,0.1891891891891892
