,UserID,Condition,Value
28,61689dd9b5677bf2b1eae758,End Survey,"{""Q0"":""Fairly surprised "",""Q1"":""Didn't exactly have a strategy but was quite surprised by how much i remembered  "",""Q2"":""4""}"
29,61689dd9b5677bf2b1eae758,End Survey2,"{""Q0"":""YES"",""Q1"":""No""}"
0,616a1d5d62aca16697a19692,Overall PC,0.7573221757322176
1,616a1d5d62aca16697a19692,Age,30
2,616a1d5d62aca16697a19692,Sex,SexMale
3,616a1d5d62aca16697a19692,Bonus,5.25
4,616a1d5d62aca16697a19692,Overall Match Accuracy,0.8833333333333333
5,616a1d5d62aca16697a19692,Overall Match RT,383.45175438589956
6,616a1d5d62aca16697a19692,CR Overall,0.515266106442577
7,616a1d5d62aca16697a19692,HR Overall,0.6833333333333333
8,616a1d5d62aca16697a19692,FA Overall,0.16806722689075632
9,616a1d5d62aca16697a19692,CR Overall High Reward,0.4
10,616a1d5d62aca16697a19692,CR Overall Low Reward,0.6305084745762712
11,616a1d5d62aca16697a19692,CR Ph1 High Reward,0.4
12,616a1d5d62aca16697a19692,CR Ph1 Low Reward,0.6305084745762712
13,616a1d5d62aca16697a19692,CR Ph2 High Reward,0.4
14,616a1d5d62aca16697a19692,CR Ph2 Low Reward,0.6305084745762712
15,616a1d5d62aca16697a19692,DP Overall,2.1101755105269144
16,616a1d5d62aca16697a19692,DP Overall High Reward,1.8040270253722046
17,616a1d5d62aca16697a19692,DP Overall Low Reward,2.469990944969638
18,616a1d5d62aca16697a19692,DP Ph1 High Reward,1.8040270253722046
19,616a1d5d62aca16697a19692,DP Ph1 Low Reward,2.469990944969638
20,616a1d5d62aca16697a19692,DP Ph2 High Reward,1.8040270253722046
21,616a1d5d62aca16697a19692,DP Ph2 Low Reward,2.469990944969638
22,616a1d5d62aca16697a19692,PHQ Score,0
23,616a1d5d62aca16697a19692,PHQ Attention Check,1
24,616a1d5d62aca16697a19692,Memory Test RT,3016.2799163185155
25,616a1d5d62aca16697a19692,Memory Certainty Count,"      response
0.0         77
12.0         9
24.0        16
48.0        14
60.0        15
72.0       108"
26,616a1d5d62aca16697a19692,Memory Certainty Correct Count,"      response
0.0         70
12.0         5
24.0         7
48.0         8
60.0        10
72.0        81"
27,616a1d5d62aca16697a19692,Rewarded Category,Animal
28,616a1d5d62aca16697a19692,End Survey,"{""Q0"":""very"",""Q1"":""just used my memory"",""Q2"":""3""}"
29,616a1d5d62aca16697a19692,End Survey2,"{""Q0"":""no i did not"",""Q1"":""nope!""}"
0,60dcdae92191e4a910e4f4f2,Overall PC,0.7627118644067796
1,60dcdae92191e4a910e4f4f2,Age,33
2,60dcdae92191e4a910e4f4f2,Sex,SexFemale
3,60dcdae92191e4a910e4f4f2,Bonus,5.25
4,60dcdae92191e4a910e4f4f2,Overall Match Accuracy,0.8666666666666667
5,60dcdae92191e4a910e4f4f2,Overall Match RT,408.25225225252075
6,60dcdae92191e4a910e4f4f2,CR Overall,0.5251023486317604
7,60dcdae92191e4a910e4f4f2,HR Overall,0.7435897435897436
8,60dcdae92191e4a910e4f4f2,FA Overall,0.2184873949579832
9,60dcdae92191e4a910e4f4f2,CR Overall High Reward,0.5423728813559322
10,60dcdae92191e4a910e4f4f2,CR Overall Low Reward,0.5051724137931034
11,60dcdae92191e4a910e4f4f2,CR Ph1 High Reward,0.5785310734463277
12,60dcdae92191e4a910e4f4f2,CR Ph1 Low Reward,0.65
13,60dcdae92191e4a910e4f4f2,CR Ph2 High Reward,0.5049678550555231
14,60dcdae92191e4a910e4f4f2,CR Ph2 Low Reward,0.35
15,60dcdae92191e4a910e4f4f2,DP Overall,2.103056764663458
16,60dcdae92191e4a910e4f4f2,DP Overall High Reward,2.1863961888676537
17,60dcdae92191e4a910e4f4f2,DP Overall Low Reward,2.1070556153333526
18,60dcdae92191e4a910e4f4f2,DP Ph1 High Reward,2.3411903688111293
19,60dcdae92191e4a910e4f4f2,DP Ph1 Low Reward,2.5510025105394916
20,60dcdae92191e4a910e4f4f2,DP Ph2 High Reward,2.047236886967904
21,60dcdae92191e4a910e4f4f2,DP Ph2 Low Reward,1.702533354943902
22,60dcdae92191e4a910e4f4f2,PHQ Score,1
