,UserID,Condition,Value
22,5eb4909c2f46f82f9280a49b,Memory Test RT,2531.3493723869324
23,5eb4909c2f46f82f9280a49b,Rewarded Category,Animal
24,5eb4909c2f46f82f9280a49b,End Survey,"{""Q0"":""I was fairly surprised by the memory test, I thought that todays study would just be a quiz!"",""Q1"":""I did notice that there were two categories of images"",""Q2"":""Yes, I believe the objects (which had a green star) had a higher bonus from day 1""}"
0,5c1d234d89f035000172aeb7,Overall PC,0.8
1,5c1d234d89f035000172aeb7,Age,26
2,5c1d234d89f035000172aeb7,Sex,SexMale
3,5c1d234d89f035000172aeb7,Bonus,5.25
4,5c1d234d89f035000172aeb7,Overall Match Accuracy,0.9416666666666667
5,5c1d234d89f035000172aeb7,Overall Match RT,440.8974358974359
6,5c1d234d89f035000172aeb7,CR Overall,0.6
7,5c1d234d89f035000172aeb7,HR Overall,0.6583333333333333
8,5c1d234d89f035000172aeb7,FA Overall,0.058333333333333334
9,5c1d234d89f035000172aeb7,CR Overall High Reward,0.7
10,5c1d234d89f035000172aeb7,CR Overall Low Reward,0.5
11,5c1d234d89f035000172aeb7,CR Ph1 High Reward,0.8666666666666667
12,5c1d234d89f035000172aeb7,CR Ph1 Low Reward,0.6166666666666666
13,5c1d234d89f035000172aeb7,CR Ph2 High Reward,0.5333333333333333
14,5c1d234d89f035000172aeb7,CR Ph2 Low Reward,0.38333333333333336
15,5c1d234d89f035000172aeb7,DP Overall,2.6512323666894293
16,5c1d234d89f035000172aeb7,DP Overall High Reward,3.1496456051869086
17,5c1d234d89f035000172aeb7,DP Overall Low Reward,2.2648654547970217
18,5c1d234d89f035000172aeb7,DP Ph1 High Reward,3.87314838603376
19,5c1d234d89f035000172aeb7,DP Ph1 Low Reward,2.580707681876865
20,5c1d234d89f035000172aeb7,DP Ph2 High Reward,2.676671620037265
21,5c1d234d89f035000172aeb7,DP Ph2 Low Reward,1.9701335541696483
22,5c1d234d89f035000172aeb7,Memory Test RT,2387.45
23,5c1d234d89f035000172aeb7,Rewarded Category,Object
24,5c1d234d89f035000172aeb7,End Survey,"{""Q0"":""Not really."",""Q1"":""Yes."",""Q2"":""No I didn't.""}"
0,60a047bd9244cf64dc2283a8,Overall PC,0.7866108786610879
1,60a047bd9244cf64dc2283a8,Age,23
