,UserID,Rew_Subgroup,Sex,Age,Reward_Category,Stim,Stim_Type,Certainty,Memory_RT,Category,Memory_Correct,Phase,img_or_word,Match_RT,Match_Correct
112,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,0.0,1259.3999999761581,Animal,0.0,Rec_Memory,img,,
113,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,5.0,2201.9000000059605,Animal,1.0,Rec_Memory,img,,
114,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1468.8999999761581,Object,1.0,Rec_Memory,img,,
115,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,2400.0999999940395,Object,1.0,Rec_Memory,img,,
116,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,2131.5,Object,1.0,Rec_Memory,img,,
117,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1289.800000011921,Object,1.0,Rec_Memory,img,,
118,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1271.5999999940395,Object,1.0,Rec_Memory,img,,
119,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,0.0,1598.0,Animal,0.0,Rec_Memory,img,,
120,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1516.0,Object,1.0,Rec_Memory,img,,
121,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1310.2999999821186,Animal,1.0,Rec_Memory,img,,
122,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1577.5999999940395,Object,1.0,Rec_Memory,img,,
123,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1202.199999988079,Object,1.0,Rec_Memory,img,,
124,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1825.699999988079,Animal,1.0,Rec_Memory,img,,
125,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,1042.800000011921,Object,1.0,Rec_Memory,img,,
126,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1279.5,Animal,1.0,Rec_Memory,img,,
127,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1271.2000000178814,Animal,1.0,Rec_Memory,img,,
128,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1250.199999988079,Animal,1.0,Rec_Memory,img,,
129,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,5.0,1369.8999999761581,Animal,1.0,Rec_Memory,img,,
130,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1388.0,Object,1.0,Rec_Memory,img,,
131,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1200.1000000238419,Animal,1.0,Rec_Memory,img,,
132,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,2.0,1606.4000000059605,Animal,0.0,Rec_Memory,img,,
133,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,2.0,2409.800000011921,Animal,0.0,Rec_Memory,img,,
134,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1211.0999999940395,Animal,1.0,Rec_Memory,img,,
135,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,797.6999999880791,Object,1.0,Rec_Memory,img,,
136,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1171.800000011921,Animal,1.0,Rec_Memory,img,,
137,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1063.8999999761581,Animal,1.0,Rec_Memory,img,,
138,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1489.300000011921,Object,1.0,Rec_Memory,img,,
139,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1099.9000000059605,Object,1.0,Rec_Memory,img,,
140,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1263.5,Object,1.0,Rec_Memory,img,,
141,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1203.0,Object,1.0,Rec_Memory,img,,
142,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1696.2999999821186,Object,1.0,Rec_Memory,img,,
143,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1191.5999999940395,Animal,1.0,Rec_Memory,img,,
144,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1684.699999988079,Object,1.0,Rec_Memory,img,,
145,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1438.3999999761581,Animal,1.0,Rec_Memory,img,,
146,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1300.8999999761581,Object,1.0,Rec_Memory,img,,
147,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,0.0,1625.7000000178814,Animal,0.0,Rec_Memory,img,,
148,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,0.0,1269.0,Object,0.0,Rec_Memory,img,,
149,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1424.5,Animal,1.0,Rec_Memory,img,,
150,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,0.0,1113.5,Animal,0.0,Rec_Memory,img,,
151,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,3.0,855.5999999940395,Object,1.0,Rec_Memory,img,,
152,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,1.0,1864.300000011921,Animal,0.0,Rec_Memory,img,,
153,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1439.800000011921,Object,1.0,Rec_Memory,img,,
154,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,923.5999999940395,Animal,1.0,Rec_Memory,img,,
155,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1294.5,Object,1.0,Rec_Memory,img,,
156,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1696.9000000059605,Animal,1.0,Rec_Memory,img,,
157,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1379.800000011921,Object,1.0,Rec_Memory,img,,
158,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1407.9000000059605,Object,1.0,Rec_Memory,img,,
159,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1278.2000000178814,Animal,1.0,Rec_Memory,img,,
160,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,2467.9000000059605,Object,1.0,Rec_Memory,img,,
161,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1320.300000011921,Animal,1.0,Rec_Memory,img,,
162,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1764.3999999761581,Object,1.0,Rec_Memory,img,,
163,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,5.0,1317.5,Animal,1.0,Rec_Memory,img,,
164,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,1.0,1607.5,Animal,0.0,Rec_Memory,img,,
165,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,1.0,1575.7999999821186,Animal,0.0,Rec_Memory,img,,
166,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1240.699999988079,Animal,1.0,Rec_Memory,img,,
167,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1743.2000000178814,Object,1.0,Rec_Memory,img,,
168,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1378.5999999940395,Object,1.0,Rec_Memory,img,,
169,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1329.5,Animal,1.0,Rec_Memory,img,,
170,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1814.0,Animal,1.0,Rec_Memory,img,,
171,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1320.300000011921,Object,1.0,Rec_Memory,img,,
172,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1221.800000011921,Object,1.0,Rec_Memory,img,,
173,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1489.0999999940395,Object,1.0,Rec_Memory,img,,
174,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1233.199999988079,Animal,1.0,Rec_Memory,img,,
175,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,2.0,1617.0999999940395,Animal,0.0,Rec_Memory,img,,
176,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1380.5999999940395,Animal,1.0,Rec_Memory,img,,
177,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,1033.800000011921,Object,1.0,Rec_Memory,img,,
178,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,1.0,1727.5999999940395,Animal,0.0,Rec_Memory,img,,
179,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,4.0,1252.0,Animal,1.0,Rec_Memory,img,,
180,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,5.0,960.1999999880791,Object,1.0,Rec_Memory,img,,
181,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1874.4000000059605,Animal,1.0,Rec_Memory,img,,
182,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,2.0,1429.4000000059605,Object,0.0,Rec_Memory,img,,
183,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1519.0999999940395,Animal,1.0,Rec_Memory,img,,
184,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1332.0,Animal,1.0,Rec_Memory,img,,
185,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,725.1999999880791,Animal,1.0,Rec_Memory,img,,
186,60cf9343d7f9684b8c357847,Object,SexFemale,21,1,None,new_img,4.0,1111.800000011921,Object,1.0,Rec_Memory,img,,
187,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1716.2000000178814,Animal,1.0,Rec_Memory,img,,
188,60cf9343d7f9684b8c357847,Object,SexFemale,21,-1,None,new_img,3.0,1665.5,Animal,1.0,Rec_Memory,img,,
