,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
4,5aa50441b5e2110001c72b89,Reward_Objects,Object,Ph3,High Reward,0.3151969981238274,1.6185521082045167,0.5625,2469.953333333352,0.574406420422934,0.46153846153846156,0.14634146341463414
5,5aa50441b5e2110001c72b89,Reward_Objects,Animal,Ph3,Low Reward,0.007504690431519717,0.26532340465344945,0.4375,1955.412500000035,1.0361652291712151,0.15384615384615385,0.14634146341463414
0,5995f045f9db7d00018959f4,Reward_Objects,Object,Ph1,High Reward,0.10833333333333331,0.8731755772212086,0.8125,1370.6249999995343,0.5930711628279635,0.3333333333333333,0.225
1,5995f045f9db7d00018959f4,Reward_Objects,Animal,Ph1,Low Reward,0.1333333333333333,0.9926214773347457,0.4375,1619.0199999993047,0.6361742664341858,0.3333333333333333,0.2
2,5995f045f9db7d00018959f4,Reward_Objects,Object,Ph2,High Reward,0.275,1.4038280349159316,0.6875,1318.612499999348,0.37770751318023466,0.5,0.225
3,5995f045f9db7d00018959f4,Reward_Objects,Animal,Ph2,Low Reward,0.22857142857142854,1.2987260091068658,0.6875,1198.1937500010245,0.5108168016828096,0.42857142857142855,0.2
4,5995f045f9db7d00018959f4,Reward_Objects,Object,Ph3,High Reward,0.10833333333333331,0.8731755772212086,0.5625,787.3875000011176,0.5930711628279635,0.3333333333333333,0.225
5,5995f045f9db7d00018959f4,Reward_Objects,Animal,Ph3,Low Reward,0.3333333333333333,1.586586469398093,0.625,766.6500000003725,0.37898474983289254,0.5333333333333333,0.2
0,5f3bccb10da2a70993ec38f2,Reward_Animals,Animal,Ph1,High Reward,0.4404761904761905,1.948634285416454,0.4375,1476.2562499999985,0.4285710648151083,0.5833333333333334,0.14285714285714285
1,5f3bccb10da2a70993ec38f2,Reward_Animals,Object,Ph1,Low Reward,0.35714285714285715,1.7346355959839175,0.5,1596.412499999984,0.5337852619390707,0.5,0.14285714285714285
2,5f3bccb10da2a70993ec38f2,Reward_Animals,Animal,Ph2,High Reward,0.2571428571428572,1.468044164468206,0.625,2263.6,0.6604588135069706,0.4,0.14285714285714285
3,5f3bccb10da2a70993ec38f2,Reward_Animals,Object,Ph2,Low Reward,0.2857142857142857,1.5466764616570765,0.5,1877.756250000035,0.6237914468354233,0.42857142857142855,0.14285714285714285
4,5f3bccb10da2a70993ec38f2,Reward_Animals,Animal,Ph3,High Reward,0.41269841269841273,1.877180406214439,0.75,1331.4124999999767,0.46393011249813965,0.5555555555555556,0.14285714285714285
5,5f3bccb10da2a70993ec38f2,Reward_Animals,Object,Ph3,Low Reward,0.3116883116883117,1.61613123081425,0.6875,1419.7312500000407,0.5908779090997849,0.45454545454545453,0.14285714285714285
0,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Object,Ph1,High Reward,0.6954022988505748,2.733148268868548,0.5,2129.599999997765,0.06112020792220302,0.8333333333333334,0.13793103448275862
1,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Animal,Ph1,Low Reward,0.6785714285714286,2.7724756662450134,0.375,2504.085714288056,-0.3352755473555745,0.9166666666666666,0.23809523809523808
2,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Object,Ph2,High Reward,0.7787356321839081,3.166452549315586,0.4375,2131.5562500003725,-0.1466660725772655,0.9166666666666666,0.13793103448275862
3,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Animal,Ph2,Low Reward,0.30036630036630035,1.4623871873055039,0.3125,2072.643749997951,0.307942208549925,0.5384615384615384,0.23809523809523808
4,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Object,Ph3,High Reward,0.1347962382445141,1.0882985727636303,0.375,2323.743750002235,0.8471236642646721,0.2727272727272727,0.13793103448275862
5,5b6c8d45bd7c4b00017ecf1c,Reward_Objects,Animal,Ph3,Low Reward,0.3869047619047619,1.6970017346812718,0.3125,1944.8625000016764,0.19690183421255694,0.625,0.23809523809523808
