,UserID,Rew_Subgroup,Category,Phase,Reward_Category,CR,DP,MA,RT,RB,HR,FA
2,5f10b4eede72b03b006fa010,Reward_Objects,Object,Ph2,High Reward,0.47916666666666663,1.9717963319356893,0.625,1051.9249999821186,0.16172069519262167,0.6875,0.20833333333333334
3,5f10b4eede72b03b006fa010,Reward_Objects,Animal,Ph2,Low Reward,0.21666666666666667,1.2167088354629663,0.3125,1290.1999999955297,0.3790707420516054,0.4666666666666667,0.25
4,5f10b4eede72b03b006fa010,Reward_Objects,Object,Ph3,High Reward,0.10416666666666666,0.8713662410579827,0.5625,673.5624999925494,0.6504971063072912,0.3125,0.20833333333333334
5,5f10b4eede72b03b006fa010,Reward_Objects,Animal,Ph3,Low Reward,0.1875,1.1281429063634367,0.3125,994.0437499880791,0.4159002174031262,0.4375,0.25
0,5c6af52348985d0001f0b78a,Reward_Animals,Animal,Ph1,High Reward,0.5625,2.2330493777156364,0.5,2045.9375000000045,0.10632840441139713,0.75,0.1875
1,5c6af52348985d0001f0b78a,Reward_Animals,Object,Ph1,Low Reward,0.5625,2.2330493777156364,0.5,2390.5333333333374,0.10632840441139713,0.75,0.1875
2,5c6af52348985d0001f0b78a,Reward_Animals,Animal,Ph2,High Reward,0.3125,1.5462390663042116,0.5625,2960.3333333333258,0.443573279509438,0.5,0.1875
3,5c6af52348985d0001f0b78a,Reward_Animals,Object,Ph2,Low Reward,0.3125,1.5462390663042116,0.4375,3214.437499999989,0.443573279509438,0.5,0.1875
4,5c6af52348985d0001f0b78a,Reward_Animals,Animal,Ph3,High Reward,0.5,2.0470829305597436,0.625,2881.6428571428487,0.19918507395210322,0.6875,0.1875
5,5c6af52348985d0001f0b78a,Reward_Animals,Object,Ph3,Low Reward,0.3125,1.5462390663042116,0.5,2438.8125000000073,0.443573279509438,0.5,0.1875
0,60d3687cbc7b0e309037d874,Reward_Objects,Object,Ph1,High Reward,0.3958333333333333,2.245777542403553,0.625,1834.0690624999097,0.9444875403662079,0.4375,0.041666666666666664
1,60d3687cbc7b0e309037d874,Reward_Objects,Animal,Ph1,Low Reward,0.6666666666666666,2.73355815581482,0.4375,1598.2103124999321,0.3542521884522782,0.75,0.08333333333333333
2,60d3687cbc7b0e309037d874,Reward_Objects,Object,Ph2,High Reward,0.5833333333333334,2.7262085226293578,0.5625,2077.1696875000343,0.706512516078935,0.625,0.041666666666666664
3,60d3687cbc7b0e309037d874,Reward_Objects,Animal,Ph2,Low Reward,0.7291666666666666,2.9532228345242015,0.5625,1902.910937499997,0.24792378404088106,0.8125,0.08333333333333333
4,60d3687cbc7b0e309037d874,Reward_Objects,Object,Ph3,High Reward,0.5833333333333334,2.7262085226293578,0.5,1745.346249999995,0.706512516078935,0.625,0.041666666666666664
5,60d3687cbc7b0e309037d874,Reward_Objects,Animal,Ph3,Low Reward,0.9166666666666666,4.563277227717926,0.5,1532.1478125000576,-0.47167687347010134,1.0,0.08333333333333333
0,60352bed3483fe3c04836b5e,Reward_Objects,Object,Ph1,High Reward,0.22916666666666669,1.553747768993061,0.5625,2088.193749999995,0.9358852691076538,0.3125,0.08333333333333333
1,60352bed3483fe3c04836b5e,Reward_Objects,Animal,Ph1,Low Reward,0.3416666666666667,1.7337375873105447,0.75,2059.849999999995,0.6170005571415684,0.4666666666666667,0.125
2,60352bed3483fe3c04836b5e,Reward_Objects,Object,Ph2,High Reward,0.3541666666666667,1.8958107216137992,0.5,1862.606249999979,0.7701524058554043,0.4375,0.08333333333333333
3,60352bed3483fe3c04836b5e,Reward_Objects,Animal,Ph2,Low Reward,0.1875,1.2986850621209989,0.6875,1798.0562500000015,0.8195628957453387,0.3125,0.125
4,60352bed3483fe3c04836b5e,Reward_Objects,Object,Ph3,High Reward,0.22916666666666669,1.553747768993061,0.5,1101.2437500000087,0.9358852691076538,0.3125,0.08333333333333333
5,60352bed3483fe3c04836b5e,Reward_Objects,Animal,Ph3,Low Reward,0.3125,1.6575387590462165,0.6875,1405.550000000003,0.6538300324930892,0.4375,0.125
0,595e33a3558c93000171cd21,Reward_Animals,Animal,Ph1,High Reward,0.39583333333333337,1.793223567240257,0.5,1832.8374999910593,0.40505544074576516,0.5625,0.16666666666666666
1,595e33a3558c93000171cd21,Reward_Animals,Object,Ph1,Low Reward,0.020833333333333336,0.6706669572501193,0.375,1802.9625000059605,1.6328924702373957,0.0625,0.041666666666666664
2,595e33a3558c93000171cd21,Reward_Animals,Animal,Ph2,High Reward,0.27083333333333337,1.4635895636671858,0.625,1816.2500000074506,0.5623661253559359,0.4375,0.16666666666666666
3,595e33a3558c93000171cd21,Reward_Animals,Object,Ph2,Low Reward,0.020833333333333336,0.6706669572501193,0.5625,1684.4999999925494,1.6328924702373957,0.0625,0.041666666666666664
4,595e33a3558c93000171cd21,Reward_Animals,Animal,Ph3,High Reward,0.08333333333333334,0.8261868289012749,0.3125,1602.9749999977648,0.8209556581488914,0.25,0.16666666666666666
5,595e33a3558c93000171cd21,Reward_Animals,Object,Ph3,Low Reward,0.3958333333333333,2.245777542403553,0.5625,1604.293749999255,0.9444875403662079,0.4375,0.041666666666666664
0,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Object,Ph1,High Reward,0.2916666666666667,1.7313267170402558,0.375,2335.1733333269754,0.8508167455325066,0.375,0.08333333333333333
1,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Animal,Ph1,Low Reward,0.16666666666666666,1.0989330425185917,0.5,2650.1999999955297,0.565428582732144,0.375,0.20833333333333334
2,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Object,Ph2,High Reward,0.7291666666666666,2.9532228345242015,0.6875,3020.8312500044703,0.24792378404088106,0.8125,0.08333333333333333
3,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Animal,Ph2,Low Reward,0.29166666666666663,1.4658723685648472,0.9375,2900.0500000044703,0.4061089007499564,0.5,0.20833333333333334
4,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Object,Ph3,High Reward,0.7916666666666666,3.231195541027688,0.5,3077.1687499955297,0.1163223733623151,0.875,0.08333333333333333
5,5ed8fe73a4b0a909ca791ae3,Reward_Objects,Animal,Ph3,Low Reward,0.6041666666666666,2.3710344175930116,0.9375,3016.4312500059605,-0.037464378759481554,0.8125,0.20833333333333334
0,5a4b5c5135c9d50001fdd221,Reward_Objects,Object,Ph1,High Reward,0.08244680851063829,1.1937423315223832,0.5625,1655.9625000059605,1.4360729563885344,0.125,0.0425531914893617
1,5a4b5c5135c9d50001fdd221,Reward_Objects,Animal,Ph1,Low Reward,0.10416666666666667,1.5455356874384119,0.625,1708.8687499985099,1.593591756038698,0.125,0.020833333333333332
